pr_id,title,body,author,created_at,merged,merged_at,state,additions,deletions,changed_files,commits_count,labels,reviewers,review_comments,reviews,commit_messages,diff,has_ai_reviewer,has_ai_code
123618,Bypass exact sub-range IsHostMemoryPinned test on ROCm,"Bypass exact sub-range IsHostMemoryPinned test on ROCm

Some ROCm driver versions report page-granularity range size (4096 bytes) for
hipDrvPointerGetAttributes. Querying host_dma_ptr + 5 with size 1024 falls
within the 4KB pinned page and returns true on those ROCm runners, causing
flaky test failures. This change guards the exact byte-level sub-range check
for non-ROCm platforms.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45891 from ezhulenev:se-d-addr-get-slice e7032fa1a2345f0c688d597420aa1ddbb29747db
",copybara-service[bot],2026-07-20T08:59:17+00:00,True,2026-07-21T12:27:31+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123616,PR #45744: Bump astral-sh/setup-uv from 8.2.0 to 8.3.2,"PR #45744: Bump astral-sh/setup-uv from 8.2.0 to 8.3.2

Imported from GitHub PR https://github.com/openxla/xla/pull/45744

Bumps [astral-sh/setup-uv](https://github.com/astral-sh/setup-uv) from 8.2.0 to 8.3.2.
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/11f9893b081a58869d3b5fccaea48c9e9e46f990""><code>11f9893</code></a> chore: roll up Dependabot updates (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/948"">#948</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/f79855603231e1609d02bec6956bd0e05cbc46b5""><code>f798556</code></a> docs: update version references to v8.3.1 (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/946"">#946</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/e80544d808267c93733c3fd1e2c8c65e0c8707d6""><code>e80544d</code></a> chore: update known checksums for 0.11.28 (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/947"">#947</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/f98e06938123ccabd21905ea5d0069192241f9f1""><code>f98e069</code></a> Change update-docs PR labels from 'update-docs' to 'documentation' (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/945"">#945</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/cd462639a967553a16241af35461402a96978d48""><code>cd46263</code></a> chore: update known checksums for 0.11.27 (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/944"">#944</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/11245c7e122cd1c2297e8115d1e43fe1570f6270""><code>11245c7</code></a> docs: update version references to v8.3.0 (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/939"">#939</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/d31148d669074a8d0a63714ba94f3201e7020bc3""><code>d31148d</code></a> Strip environment markers from detected uv dependency pins (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/938"">#938</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/17c398959b4611a88929fabb5c563a8e43a0ff60""><code>17c3989</code></a> Fix cache keys for Python version ranges (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/937"">#937</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/3cc3c11fdf511cab39136b7c946d973d4ad0df20""><code>3cc3c11</code></a> chore(deps): roll up Dependabot updates (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/936"">#936</a>)</li>
<li><a href=""https://github.com/astral-sh/setup-uv/commit/9225f843d7a9f80a757cf25ef48901fda69ba4bc""><code>9225f84</code></a> chore(deps): bump release-drafter/release-drafter from 7.3.1 to 7.4.0 (<a href=""https://redirect.github.com/astral-sh/setup-uv/issues/924"">#924</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/astral-sh/setup-uv/compare/fac544c07dec837d0ccb6301d7b5580bf5edae39...11f9893b081a58869d3b5fccaea48c9e9e46f990"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=astral-sh/setup-uv&package-manager=github_actions&previous-version=8.2.0&new-version=8.3.2)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>
Copybara import of the project:

--
53bec7706aba686ba15187945cd012f285d0707c by dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>:

Bump astral-sh/setup-uv from 8.2.0 to 8.3.2

Bumps [astral-sh/setup-uv](https://github.com/astral-sh/setup-uv) from 8.2.0 to 8.3.2.
- [Release notes](https://github.com/astral-sh/setup-uv/releases)
- [Commits](https://github.com/astral-sh/setup-uv/compare/fac544c07dec837d0ccb6301d7b5580bf5edae39...11f9893b081a58869d3b5fccaea48c9e9e46f990)

---
updated-dependencies:
- dependency-name: astral-sh/setup-uv
  dependency-version: 8.3.2
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

Merging this change closes #45744

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45744 from openxla:dependabot/github_actions/astral-sh/setup-uv-8.3.2 53bec7706aba686ba15187945cd012f285d0707c
",copybara-service[bot],2026-07-20T08:27:05+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123613,PR #45596: [XLA:GPU] Support VA remapping of output buffer allocations,"PR #45596: [XLA:GPU] Support VA remapping of output buffer allocations

Imported from GitHub PR https://github.com/openxla/xla/pull/45596

## 📝 Summary of Changes

This PR extends command-buffer virtual-address remapping to allocations that
escape to the caller (`maybe_live_out`) while preserving the const ownership
model introduced by #45595.

- Keeps selected live-out allocations at normal allocator-owned addresses in
  the owning `BufferAllocations` table.
- Extends `GetRemappedBufferAllocations` to map finalized selected input/output
  addresses into their stable reservation slices immediately before execution.
- Rewrites only the non-owning execution copy, so result handling and teardown
  continue to see external, deallocatable addresses.
- Handles donated and copy-protected aliases by mapping after output setup has
  finalized the owning address table.
- Extends the host-only fake-VMM tests to cover stable execution aliases,
  logical external sizes, output deallocation, and deferred alias cleanup.

This PR is stacked on #45595, **[XLA:GPU] Support VA remapping of parameter
buffer allocations**. It is part 2 of 3 splitting the former #45568
implementation; #45597 adds the `SKIP_PROFILED` mode.

## 🎯 Justification

Live-out buffers can outlive an execution scope, so the caller must retain a
normal allocator-owned address that remains valid and can be passed to
`Deallocate()`. At the same time, recorded command buffers need a stable
reservation address.

Building a separate execution allocation table provides both properties
without mutating the owning table or removing its const qualifier. Deferring
the mapping until execution also ensures donation and copy protection have
already selected the final external address.

## 🚀 Kind of Contribution

✨ New Feature

## 📊 Benchmark (for Performance Improvements)

Not applicable as a standalone change. This PR adds output-buffer remapping
support but does not independently enable a new command-buffer update mode.
Performance evaluation belongs to the final `SKIP_PROFILED` policy in #45597.

## 🧪 Unit Tests:

- Extends the host-only fake-VMM allocator test with a non-granularity-aligned
  remapped live-out allocation.
- Verifies the owning table contains the logical-size external address before
  and after execution.
- Verifies execution receives the same stable reservation address across runs
  and maps the correct raw physical allocation.
- Verifies the external address is deallocatable and all aliases are released.

## 🧪 Execution Tests:

No standalone execution test is added for this enabling layer. End-to-end
live-out selection, execution, and output deallocation are covered by the
stacked `SKIP_PROFILED` change in #45597.

Copybara import of the project:

--
b7b79af2174271e65f2c7d8e8bac527a72e97af9 by Shawn Wang <shawnw@nvidia.com>:

[XLA:GPU] Support VA remapping of output buffer allocations

Keep selected maybe_live_out allocations at normal allocator-owned addresses in the owning BufferAllocations table. Immediately before execution, GetRemappedBufferAllocations maps the finalized selected input/output addresses into their stable reservation slices and rewrites only a non-owning execution copy.

This preserves const ownership semantics, handles donation and copy protection before mapping, and leaves output addresses deallocatable by callers. Extend the host-only VMM test to verify stable execution addresses, logical external sizes, unchanged owning buffers, and alias cleanup across executions.


Merging this change closes #45596

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45596 from shawnwang18:shawnw/cmd_buffer_va_remap_outputs b7b79af2174271e65f2c7d8e8bac527a72e97af9
",copybara-service[bot],2026-07-20T07:24:01+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123610,[XLA:CPU] new tiling is default for CPU emitters,"[XLA:CPU] new tiling is default for CPU emitters
",copybara-service[bot],2026-07-20T06:31:34+00:00,True,2026-07-22T09:32:28+00:00,closed,1,1,1,1,[],[],[],[],['[XLA:CPU] new tiling is default for CPU emitters\n\nPiperOrigin-RevId: 951981027'],,False,False
123589,Automated Code Change,"Automated Code Change

Reverts 1b96579482dbe4d747781dbeab2a7fd1a3672986

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/120388 from Ashutosh0x:fix/tflite-integer-overflow-resize 65f5d4ca7ca1af41756ce278cd9c3e445f799477
",copybara-service[bot],2026-07-20T03:50:10+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123586,Automated Code Change,"Automated Code Change

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/111932 from VibhorGautam:fix/fixed-len-seq-feature-shape 70b0ff4a955b5d603118a3736f566b285f571244
",copybara-service[bot],2026-07-20T03:33:59+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123582,[XLA:GPU/CPU] Add num_tiles_per_pid to the BlockLevelParams.,"[XLA:GPU/CPU] Add num_tiles_per_pid to the BlockLevelParams.

Also add the lit tests.
",copybara-service[bot],2026-07-19T21:48:04+00:00,True,2026-07-24T02:55:59+00:00,closed,129,24,8,1,[],[],[],[],['[XLA:GPU/CPU] Add num_tiles_per_pid to the BlockLevelParams.\n\nAlso add the lit tests.\n\nPiperOrigin-RevId: 953093201'],,False,False
123580,"Fix NaN gradient of tf.math.igamma at a=1, x=0","Fixes #123578

 _IgammaGrad computed partial_x = exp(-x + (a-1)*log(x) - lgamma(a)).
  
At a==1, x==0 the term (a-1)*log(x) is 0 * -inf = NaN, so the gradient of tf.math.igamma w.r.t. x is NaN there. The true derivative is d/dx igamma(1, x) = e^-x = 1. Use xlogy(a-1, x) instead, matching _BetaincGrad which already does this. Other regimes unchanged (a>1 -> 0, a<1 -> +inf, nonzero x identical). Adds IgammaGradTest.

Reproduced on tf-nightly 2.22.0-dev20260718.",SEPURI-SAI-KRISHNA,2026-07-19T17:27:02+00:00,True,2026-07-22T18:21:48+00:00,closed,48,1,2,1,"['ready to pull', 'comp:ops', 'size:M', 'prtype:bugfix']","['gemini-code-assist[bot]', 'SEPURI-SAI-KRISHNA', 'SEPURI-SAI-KRISHNA', 'dmiltr3']","[{'user': 'gemini-code-assist[bot]', 'body': '![high](https://www.gstatic.com/codereviewagent/high-priority.svg)\n\nThe complementary incomplete gamma function gradient `_IgammacGrad` (defined in this file) shares the same formula and NaN gradient issue at `a=1, x=0`. Applying the same `xlogy` fix to `_IgammacGrad` and adding corresponding test coverage for `igammac` will prevent similar NaN gradient issues for `tf.math.igammac`.', 'created_at': '2026-07-19T17:28:48+00:00', 'path': 'tensorflow/python/ops/math_grad.py', 'position': 11}, {'user': 'gemini-code-assist[bot]', 'body': '![medium](https://www.gstatic.com/codereviewagent/medium-priority.svg)\n\nThe tests currently only run in V1 graph mode due to `@test_util.run_deprecated_v1` and the use of `gradients.gradients`. Using `@test_util.run_in_graph_and_eager_modes` along with `tf.GradientTape` allows testing the gradient in both graph and eager modes, which provides better coverage for TensorFlow 2.x execution paths.\n\n```suggestion\n  def _igamma_x_grad(self, a, x):\n    from tensorflow.python.eager import backprop\n    with backprop.GradientTape() as tape:\n      tape.watch(x)\n      y = math_ops.igamma(a, x)\n    return self.evaluate(tape.gradient(y, x))\n```\n\n<details>\n<summary>References</summary>\n\n1. Verify that unit tests are included for any new logic, feature, or bug fix and cover edge cases across supported environments. <sup>([link](/tensorflow/tensorflow/blob/master/.gemini/styleguide.md))</sup>\n</details>', 'created_at': '2026-07-19T17:28:48+00:00', 'path': 'tensorflow/python/ops/math_grad_test.py', 'position': 1}, {'user': 'SEPURI-SAI-KRISHNA', 'body': ""_IgammacGrad doesn't have its own formula it calls _IgammaGrad and negates the result (return (-igamma_grad_a, -igamma_grad_x)), so the xlogy fix already propagates to tf.math.igammac. I confirmed igammac's x-gradient at a=1, x=0 goes from NaN to the correct -1.0, and added a regression test (testIgammacGradXAtZero)."", 'created_at': '2026-07-19T17:43:07+00:00', 'path': 'tensorflow/python/ops/math_grad.py', 'position': 11}, {'user': 'SEPURI-SAI-KRISHNA', 'body': 'Good call  rewrote the tests to use tf.GradientTape under @test_util.run_in_graph_and_eager_modes so both execution paths are exercised.', 'created_at': '2026-07-19T17:44:45+00:00', 'path': 'tensorflow/python/ops/math_grad_test.py', 'position': 1}]","[{'user': 'gemini-code-assist[bot]', 'state': 'COMMENTED', 'submitted_at': '2026-07-19T17:28:48+00:00', 'body': '## Code Review\n\nThis pull request replaces `(a - 1) * log(x)` with `xlogy(a - 1, x)` in the gradient computation of `igamma` (`_IgammaGrad`) to prevent NaN values when `a == 1` and `x == 0`, and adds corresponding unit tests. The reviewer feedback suggests applying the same `xlogy` fix to the complementary incomplete gamma function gradient (`_IgammacGrad`) and updating the new unit tests to run in both graph and eager modes using `tf.GradientTape` instead of being restricted to V1 graph mode.'}, {'user': 'SEPURI-SAI-KRISHNA', 'state': 'COMMENTED', 'submitted_at': '2026-07-19T17:43:07+00:00', 'body': ''}, {'user': 'SEPURI-SAI-KRISHNA', 'state': 'COMMENTED', 'submitted_at': '2026-07-19T17:44:45+00:00', 'body': ''}, {'user': 'dmiltr3', 'state': 'APPROVED', 'submitted_at': '2026-07-21T18:19:49+00:00', 'body': 'Thank you for this contribution. The fix for the NaN gradient in `tf.math.igamma` at $a=1, x=0$ looks mathematically sound and well-targeted.\n\n### Analysis\nThe original formulation in `_IgammaGrad` computed `partial_x = exp(-x + (a - 1) * log(x) - lgamma(a))`.\nAt $a=1, x=0$, the term `(a - 1) * log(x)` evaluates to `0 * -inf = NaN`, despite the true mathematical derivative at that point being $e^{-0} = 1$.\n\nReplacing `(a - 1) * log(x)` with `xlogy(a - 1, x)` robustly handles this edge case because `xlogy` natively maps $0 \\times \\log(0)$ to $0$.\n\n### Regimes Verification\n- **$a > 1, x = 0$**: `xlogy(a-1, 0)` evaluates to $-\\infty$ (since $a-1 > 0$). The exponent becomes $-\\infty$, and $e^{-\\infty} = 0$. This is correct as $x^{a-1} = 0$ for $a > 1$.\n- **$a < 1, x = 0$**: `xlogy(a-1, 0)` evaluates to $+\\infty$ (since $a-1 < 0$). The exponent becomes $+\\infty$, and $e^{+\\infty} = +\\infty$. This is correct as $x^{a-1} = \\infty$ for $a < 1$.\n- **$x > 0$**: `xlogy(a-1, x)` is identical to $(a-1)\\log(x)$.\n\n### Unit Tests\nWe verified this behavior with the following unit test:\n\n```python\nimport tensorflow as tf\nfrom absl.testing import parameterized\n\nclass IgammaGradTest(tf.test.TestCase, parameterized.TestCase):\n\n  @parameterized.parameters(tf.float32, tf.float64)\n  def testNaNEdgeCase(self, dtype):\n    a = tf.constant(1.0, dtype=dtype)\n    x = tf.constant(0.0, dtype=dtype)\n    with tf.GradientTape() as tape:\n      tape.watch(x)\n      y = tf.math.igamma(a, x)\n    grad = tape.gradient(y, x)\n    self.assertAllClose(grad, 1.0)\n```\n\nThis ensures both single and double precision backends behave consistently.\n'}]","['Fix NaN gradient of tf.math.igamma at a=1, x=0']",,True,False
123579,Refactor GPU test BUILD file,"Refactor GPU test BUILD file

This change removes conditional build logic based on CUDA/ROCM configuration and migrates `collective_ops_ffi_kernels_test` to use the `xla_test` macro with backend-specific tags. Unnecessary tags and dependencies are also cleaned up.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45891 from ezhulenev:se-d-addr-get-slice e7032fa1a2345f0c688d597420aa1ddbb29747db
",copybara-service[bot],2026-07-19T17:23:16+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123577,Remove conditional build logic from GPU transforms.,"Remove conditional build logic from GPU transforms.

This change removes `if_cuda_is_configured` and `if_gpu_is_configured` from all targets in `xla/backends/gpu/transforms/`. None of them were necessary. It also cleans up includes and dependencies in related targets.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45891 from ezhulenev:se-d-addr-get-slice e7032fa1a2345f0c688d597420aa1ddbb29747db
",copybara-service[bot],2026-07-19T16:34:13+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123576,[XLA:GPU]: Restrict ra2a async test to hopper and above.,"[XLA:GPU]: Restrict ra2a async test to hopper and above.

Requests symmetric memory which causes failures on older systems.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45891 from ezhulenev:se-d-addr-get-slice e7032fa1a2345f0c688d597420aa1ddbb29747db
",copybara-service[bot],2026-07-19T16:12:30+00:00,True,2026-07-21T12:27:31+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123574,[XLA:GPU]: Add cluster dim support for command buffers.,"[XLA:GPU]: Add cluster dim support for command buffers.

Cluster Dims were not possible to specify for the launch api currently.
",copybara-service[bot],2026-07-19T15:02:45+00:00,True,2026-07-22T22:26:45+00:00,closed,412,220,17,1,[],[],[],[],['[XLA:GPU]: Add cluster dim support for command buffers.\n\nCluster Dims were not possible to specify for the launch api currently.\n\nPiperOrigin-RevId: 952358018'],,False,False
123560,Automated Code Change,"Automated Code Change

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45596 from shawnwang18:shawnw/cmd_buffer_va_remap_outputs b7b79af2174271e65f2c7d8e8bac527a72e97af9
",copybara-service[bot],2026-07-19T01:05:31+00:00,True,2026-07-21T12:27:31+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123555,[XLA:GPU]: use cuModuleLoad instead of cuModuleLoadFatBinary,"[XLA:GPU]: use cuModuleLoad instead of cuModuleLoadFatBinary

It dispatches to fat binary loading internally in any case and we need it be able to support launching arbitrary cubins from FFI calls.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/121681 from sanowl:fix/selectv2-high-rank-broadcast-crash c1e45bef29287fd1293a50d58c8b3a20b35c886e
",copybara-service[bot],2026-07-19T00:38:34+00:00,True,2026-07-21T12:27:31+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123550,done,,mdsameerkhazi,2026-07-18T15:59:27+00:00,False,,closed,0,38,1,1,['size:S'],['gemini-code-assist[bot]'],"[{'user': 'gemini-code-assist[bot]', 'body': '![high](https://www.gstatic.com/codereviewagent/high-priority.svg)\n\nThe deletion of authors has mismatched the family name `Abadi` with the given name `Josh` (which originally belonged to `Levenberg`). If the intention was to keep only a subset of authors, please ensure their first and last names are correctly paired.\n\n```\n    given-names: Martín\n```', 'created_at': '2026-07-18T16:00:04+00:00', 'path': 'CITATION.cff', 'position': 42}]","[{'user': 'gemini-code-assist[bot]', 'state': 'COMMENTED', 'submitted_at': '2026-07-18T16:00:04+00:00', 'body': ""## Code Review\n\nThis pull request updates the CITATION.cff file by removing several authors. However, the deletion resulted in a mismatch where the family name 'Abadi' is incorrectly paired with the given name 'Josh'. Please ensure that the first and last names of the remaining authors are correctly aligned.""}]",['done'],,True,False
123545,Add unit tests for the non-flat support on WhileLoopSimplifier.,"Add unit tests for the non-flat support on WhileLoopSimplifier.
",copybara-service[bot],2026-07-18T13:27:20+00:00,True,2026-07-22T23:26:54+00:00,closed,370,0,2,1,[],[],[],[],['Add unit tests for the non-flat support on WhileLoopSimplifier.\n\nPiperOrigin-RevId: 952394040'],,False,False
123540,Add unit tests for the non-flat support on WhileLoopInvariantCodeMotion.,"Add unit tests for the non-flat support on WhileLoopInvariantCodeMotion.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45859 from Intel-tensorflow:akhil/skip_topk 49851606eaff2b22c2295ee48996de47a816f01f
",copybara-service[bot],2026-07-18T12:13:04+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123538,Fix WatchGlobalProcessInfo infinite retry on service incarnation mismatch,"Fix WatchGlobalProcessInfo infinite retry on service incarnation mismatch

When the coordination service restarts (e.g., after task preemption
triggers a full pod reallocation), surviving tasks hold a stale
service incarnation ID. Their WatchTasksAsync RPCs fail with
""wrong service incarnation"", and the WatchGlobalProcessInfo loop
retries indefinitely because it never checks the agent error state.

Check agent.IsError() after a failed WatchTasksAsync. If the agent
has entered an unrecoverable ERROR state (set by the WatchTasksAsync
callback on incarnation mismatch), return the error instead of
retrying. Transient errors that do not trigger SetError continue
to be retried.

Validation: tested on a 256-chip (64-task) multi-host JAX workload
where a single task hit a coordination shutdown barrier timeout
(DEADLINE_EXCEEDED, 63/64 tasks reached barrier). Without the fix,
all remaining tasks entered an infinite retry loop logging ""wrong
service incarnation"" and hung indefinitely, requiring manual kill.
With the fix, the agent.IsError() check detected the unrecoverable
ERROR state and returned immediately, allowing all tasks to exit
cleanly via std::quick_exit(42) with no manual intervention.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/121730 from GodlyDonuts:fix-sparse-apply-momentum-grad-rank-94131 8a6db4317f3e03b08d5bcb91dc336853f9006677
",copybara-service[bot],2026-07-18T12:05:29+00:00,True,2026-07-21T12:27:32+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
